name,date,stars,comment
FNFashion NovaUS•1 review,2 days ago,0,"When I put my discount in the price…When I put my discount in the price went back up like a scam.Date of experience: August 08, 2025"
VCVictoria CorderoMX•1 review,2 days ago,0,"My first time in FNI love that I can find most of their clothes in my size. My only issue was paying with my credit card. But now I'm truly excited to get my purchase.Date of experience: August 09, 2025"
NWNicole WilhelmUS•1 review,2 days ago,0,"Return Policy is TrashI do not like the fact that I only got a store credit when I needed to return items in my order. I would have been much more convenient if my money was returned to me being that I was dissatisfied with some of my order.Date of experience: August 07, 2025"
DFD'Andrea FrancisBS•1 review,2 days ago,0,"The awesome sales and smooth…The awesome sales and smooth transactions!Date of experience: August 08, 2025"
YDYacinez DialloCA•1 review,2 days ago,0,"GoodVery good and simple Date of experience: August 09, 2025"
JAJayUS•1 review,2 days ago,0,"Favorite place to shopDate of experience: August 08, 2025"
FFFontay FranklinUS•1 review,2 days ago,0,"I dislike that I’m compelled to return…I dislike that I’m compelled to return and purchase items using a store credit instead of a full refund. Additionally, the measurements on the website are inaccurate, which means that if the items don’t fit, I’ll have to return and purchase something else, hoping that it fits perfectly. Date of experience: August 06, 2025"
FNFashion NovaUS•1 review,2 days ago,0,"Fashion Nova comes in clutch every…Fashion Nova comes in clutch every time. I can count on them for fast shipping as well! I always find something to buy off their site. Date of experience: August 01, 2025"
ILIngrid L GonzalezUS•1 review,2 days ago,0,"Very great always cute outfit and great…Very great always cute outfit and great price always I always get cute clothes Date of experience: August 03, 2025"
IMImariUS•1 review,2 days ago,0,"Found exactly what I was looking forFound exactly what I was looking for Date of experience: August 08, 2025"
TWTiffany WilliamsUS•1 review,2 days ago,0,"Fast delivery and excellent service.Fast delivery and excellent service. Date of experience: July 27, 2025"
CHChalaeUS•2 reviews,3 days ago,0,"I love fashion novaI love fashion nova, they always have the best deals and I always get my packages on time Date of experience: August 09, 2025"
KWkaylen williamsUS•1 review,3 days ago,0,"idk just greatDate of experience: August 09, 2025"
RGRamona GeresUS•1 review,3 days ago,0,"Love te clothesDate of experience: August 09, 2025"
ASAndrely SantanaUS•1 review,3 days ago,0,"I love fashion novaI love fashion nova Date of experience: August 09, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Easy to use on your phoneEasy to use on your phone Date of experience: August 09, 2025"
FNFashion Nov is goodUS•1 review,3 days ago,0,"I like fashion novI love it and you my favorite Date of experience: August 09, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Awesomeeee clothsssAwesomeeee clothsss Date of experience: August 09, 2025"
TLTai LattaUS•1 review,3 days ago,0,"I always have a great experience with…I always have a great experience with fashion nova Date of experience: August 09, 2025"
HAHermess AwunduCA•1 review,3 days ago,0,"My experience it’s about the quality of…My experience it’s about the quality of the stuff fashion nova they are the best with the quality Date of experience: August 09, 2025"
DHDanyale HankersonUS•1 review,3 days ago,0,"Shopping made easyShopping made easy Date of experience: August 09, 2025"
TDTanga DavenportUS•1 review,3 days ago,0,"I didn't have a problemI didn't have a problem Date of experience: August 09, 2025"
LSLatasha shelbuUS•1 review,3 days ago,0,"Very great pricesDate of experience: August 09, 2025"
JLJesince ligondeUS•1 review,3 days ago,0,"picture reviews would be niceDate of experience: August 09, 2025"
SLSephora lajeunesseUS•1 review,3 days ago,0,"on time shippingon time shipping, great quality, beautiful clothes Date of experience: August 09, 2025"
YNyoudley noelUS•1 review,3 days ago,0,"GoodFashion nova est magnique magazine Date of experience: August 09, 2025"
LLLatrease LouisUS•1 review,3 days ago,0,"Love love love 💕Love love love 💕 Date of experience: August 09, 2025"
BOBOUGBBYUS•2 reviews,3 days ago,0,"New Customer This my new app to shop. Love itDate of experience: August 09, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"GreatGreat! I will always support fashion nova clothing and etcDate of experience: August 09, 2025"
TAtoni allenUS•1 review,3 days ago,0,"The prices when a sale is on are…The prices when a sale is on are amazing!!!Date of experience: August 09, 2025"
DCDynastie CasonUS•1 review,3 days ago,0,"Love fashion nova ! Always such a cute fit when a picked ! Date of experience: August 09, 2025"
TWToriAnne WallaceUS•1 review,3 days ago,0,"Best place to shopBest place to shop, I don’t shop nowhere else but here.Date of experience: August 09, 2025"
SHShannon HughCA•1 review,3 days ago,0,"Very horrible processing my visa card…Very horrible processing my visa card and charges for shipping on two items plus charges taxes also is very ridiculous Date of experience: August 09, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"sale on cool jacketsale on cool jacket. i love jackets Date of experience: August 09, 2025"
JGJuliann GrantUS•2 reviews,3 days ago,0,"I found all i neededI found all i neededDate of experience: August 09, 2025"
Rachael WatsonUS•2 reviews,3 days ago,0,"It's giving baddie 😍 Easy and fast checkout. Plus trendy items that look great. Love it! I will always shop with FN 😍Date of experience: August 09, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"I’ve lost my order twice now and I am…I’ve lost my order twice now and I am pretty upset at the fact that I don’t know how it got lost and where the carrier went because when I track my Order it just disappears Date of experience: August 09, 2025"
ASAnya ScottUS•4 reviews,3 days ago,0,"True to sizeTrue to size Date of experience: August 09, 2025"
LALAUS•1 review,3 days ago,0,"Great fashion and excellent delivery…Great fashion and excellent delivery timeframe...luv this store!Date of experience: August 09, 2025"
KPKenyatta PrestonUS•1 review,3 days ago,0,"It's always easy to shop for my birthdayIt's always easy to shop for my birthday Date of experience: August 09, 2025"
CACarlaUS•2 reviews,3 days ago,0,"No coupon code and no free shippingNo coupon code and no free shipping.  Not a fanDate of experience: August 09, 2025"
GJGloria JonesUS•1 review,3 days ago,0,"Fast shipping of you itemsDate of experience: August 09, 2025"
SHShaniyaUS•3 reviews,3 days ago,0,"Good website to order fromDate of experience: August 09, 2025"
CSciera senegalUS•1 review,3 days ago,0,"They have the best quality of clothesThey have the best quality of clothes. Never had a problem with fashion nova Date of experience: August 09, 2025"
ERElizabeth ReithemeyerUS•1 review,3 days ago,0,"The app is very easy to use and I’m…The app is very easy to use and I’m very happy with everything I have received.& there are a variety of sizes and I really love that. Date of experience: August 09, 2025"
KFKaira FosterUS•1 review,3 days ago,0,"Online shopping is awesome My experience with fashion nova has been great , easy shops and amazing deals all the time.Date of experience: August 09, 2025"
JWJasmine WalkerUS•1 review,3 days ago,0,"The company has cuteThe company has cute, comfortable and affordable clothing. They include a size guide. They just make sure you're taken care of to the best of their ability. I love that about them!Date of experience: August 09, 2025"
DODonnaUS•3 reviews,3 days ago,0,"Shipping is too pricey considering I…Shipping is too pricey considering I get free shipping elsewhere.Date of experience: August 09, 2025"
OCOmeda CalbertUS•1 review,3 days ago,0,"SizeLove the dealsDate of experience: August 09, 2025"
JMJolene MaganaUS•1 review,3 days ago,0,"GREAT CLOTHES!Date of experience: August 09, 2025"
HIHarmony IngramUS•1 review,3 days ago,0,"Wear something that makes you look and feel good Great experience Date of experience: August 09, 2025"
LBLouie BreUS•1 review,3 days ago,0,"OkkkkService was good Date of experience: August 09, 2025"
TITinaUS•1 review,3 days ago,0,"I order my package on August 5 still…I order my package on August 5 still haven’t received my package and the website keep changing the date of delivery plus UPS saying they haven’t received anything yetDate of experience: August 02, 2025"
TMTamekia MotenUS•1 review,3 days ago,0,"Fashion Nova owe me a refund i have not…Fashion Nova owe me a refund i have not received. I needed to order something for my son. I wanted to use my credit due to no response. Fashion nova need customer service where you can speak to someone. Date of experience: August 09, 2025"
GMGisele mbahUS•1 review,3 days ago,0,"You all are reliableDelivery is reliable Date of experience: August 09, 2025"
NSNI SHERY RIZO MKAEONI•1 review,3 days ago,0,"Awesome ✨✨✨✨Date of experience: August 09, 2025"
AHAudie 💋 hollowayUS•1 review,3 days ago,0,"you guys have great clothes and i like…you guys have great clothes and i like the quality of my clothes everytime i buy from you guysDate of experience: August 09, 2025"
VGVivianna GonzalesUS•1 review,3 days ago,0,"It’s very cuteIt’s very cute! The sales are also amazing!Date of experience: August 09, 2025"
MIMiahUS•2 reviews,3 days ago,0,"Easy to navigate website and lots of…Easy to navigate website and lots of options for paymentDate of experience: August 09, 2025"
TRTriplettUS•2 reviews,3 days ago,0,"Love fashion novaLove fashion nova, and the quality of clothing.Date of experience: August 09, 2025"
TETimaka EnigmaBS•1 review,3 days ago,0,"Affordable, sexy clothing in all sizesAlways has the best designs in clothing for plus sizes. Easy to use app and fast updates on orders.Date of experience: August 09, 2025"
RORocheeUS•1 review,3 days ago,0,"Great selection to chose from alwaysGreat selection to chose from, quality of fabrics is always up to standards. I love that they sell plus size, full figure women want to look sexy too...Date of experience: August 09, 2025"
PSPamela SilerUS•1 review,3 days ago,0,"Pants is always too longPants is always too long. Always have to get them fixDate of experience: August 09, 2025"
